phone_number,secondary_phone_number,ultra_poor,log_expend,num_phones,fsec_index,fin_index,psych_index,cwr_group,weight,asset_radio_cd_player,asset_tv,asset_tv_dish,asset_vcr_dvd_player,asset_refridgerator,asset_generator,asset_matress,asset_mobile_phone,asset_non_mobile_phone,asset_iron,asset_bed_frame,asset_jewelry,asset_mosquito_net,asset_mosquito_repellent_candle,asset_fan,asset_camera,hhid,asset_index,below_poverty_line
5UTULAAQKC,9V30WM75JG,0.0,4.35172744973539,3.0,-0.08612658057142747,1.5907986382894068,-0.11044937264984044,2.0,0.27104070057778984,2.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,HH1178,-0.20958661238374968,True
HYLK5HSMRI,,1.0,5.007225832547436,1.0,-0.8576679545471977,-0.30742969085114,-0.10203424039509626,5.0,3.2370281862327985,3.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,HH1179,-1.7389119407345286,True
WN8IODOYDQ,,0.0,5.435922187185391,0.0,0.6391735981123292,0.2480690520869702,0.992873091752974,1.0,0.30725798502047863,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,2.0,0.0,HH1180,-0.5756877671217177,False
24UX449GTG,ZPJQMB9ENK,0.0,4.1121476033517235,3.0,-0.24720034332861016,0.7581233452245304,0.8416630979137434,1.0,0.9839421269308236,1.0,5.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,6.0,2.0,0.0,0.0,HH1181,-1.9325292261668772,True
QCH8DDE3U4,,0.0,7.46539649698735,1.0,0.2333795684405757,-0.5760253797173613,-0.2109418527379081,1.0,0.3795333137166579,6.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,6.0,6.0,4.0,2.0,HH1182,1.524488115750514,False
7V4S2UB0ZD,,0.0,4.413442279190562,0.0,0.8708141179797153,-1.86300773468806,0.059455229962828676,1.0,0.21683227861357607,6.0,0.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,HH1183,1.8972098560572044,True
I4NS8QM4WW,,0.0,5.787483630734516,0.0,0.6738551738753373,1.0422192390269096,0.17145732102962544,5.0,0.7473352951666243,5.0,3.0,1.0,3.0,0.0,4.0,6.0,1.0,0.0,3.0,1.0,3.0,0.0,6.0,2.0,2.0,HH1184,1.2834345579259765,False
50L99G804E,,0.0,4.92278135835446,3.0,1.6272669808822968,-1.7398987096167868,0.9736060995762008,4.0,0.1592976903528346,3.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,HH1185,-1.5328475420389307,True
MQ0NH1O38O,,0.0,5.090666563793258,3.0,0.7516965184693887,1.2222513420888164,-0.2536408968818893,2.0,0.4855584657824077,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,5.0,6.0,5.0,2.0,HH1186,-0.1922044476066353,True
QBT0YWTAOQ,,0.0,5.174132520507949,3.0,-0.788341151202794,0.5329426551980265,-0.5090725431848191,2.0,0.8268494286352581,3.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,4.0,3.0,HH1187,-0.10732532091468727,False
ZNEWAI2UA7,K0TF7WDP8C,0.0,4.28505556272564,2.0,-0.8082208047921341,-0.5442413038353726,0.20919520034357966,3.0,0.5719957124602932,1.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,5.0,2.0,0.0,HH1188,-2.0487554909437935,True
9FDRY2Y82J,,0.0,4.956547787448945,1.0,-1.3736036789803596,-0.4942600450226837,-0.3952316522190764,5.0,0.8610323402955801,0.0,3.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,6.0,4.0,2.0,HH1189,-2.1817689380282608,True
HA0VN9RX6U,,1.0,5.023976742451183,1.0,-0.4045992132989192,-0.8551141473139212,0.6734473946577413,5.0,3.008411713359587,3.0,4.0,2.0,4.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,2.0,HH1190,0.6150985032627151,True
26LD3TOUN4,E40Q0T5A6F,1.0,5.167423695629126,1.0,1.028063040452162,0.04365835368719487,1.8492509658064482,2.0,0.5105604450559869,3.0,4.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,HH1191,-0.7688262007114537,False
U4CV5WQT2U,,0.0,4.617970632125952,0.0,-1.5187824320207397,-0.5721877793517749,0.5406158269145561,4.0,0.861212553343665,5.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,HH1192,0.8686654164283848,True
87GF9IQ4RF,,0.0,4.967385833881667,0.0,-0.4838001599812875,0.6107054093546294,2.1666073061509405,1.0,0.3341914881046988,5.0,4.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0,2.0,3.0,0.0,6.0,3.0,0.0,HH1193,0.9657557546485682,True
ELMVLN9QYM,,0.0,3.7183508848978977,1.0,0.6150732041871906,0.32395769154286863,-0.40172582255814615,3.0,0.6987808247899517,4.0,3.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,5.0,1.0,2.0,5.0,2.0,2.0,3.0,HH1194,-0.31139745326568535,True
7FQ3C7ULJ8,,0.0,4.710274384213845,2.0,0.821620459164484,-0.7967873372198071,-1.0504158264523664,3.0,0.6720969792403508,0.0,2.0,2.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,HH1195,-0.0908943634566215,True
3MP0BLKQHB,,0.0,4.405305019852944,2.0,0.1266588664699341,-0.6653596498959533,-0.5410004140220921,4.0,0.530547063993019,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,HH1196,1.611363486097407,True
9RYBACLOMD,,0.0,5.043056874151066,3.0,0.5752500417317628,-0.9299156115035464,-0.12756099368651086,5.0,0.8713649720037996,5.0,5.0,0.0,1.0,1.0,4.0,6.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,4.0,2.0,HH1197,-0.8064908030256541,True
Q650B6HWPK,,0.0,5.374950677806653,2.0,2.1062377535255425,0.5174583247930269,-0.8653998474730253,1.0,0.8785008125540388,6.0,3.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,5.0,0.0,2.0,3.0,3.0,2.0,2.0,HH1198,0.694505916875195,False
PEE2XCXK1J,,0.0,5.012118249331302,2.0,0.8944895891475889,2.70065020741732,-0.7439379357788722,1.0,0.7210416767095946,2.0,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,6.0,3.0,2.0,HH1199,0.05579788163801503,True
MM47T65B57,,0.0,6.763482852296437,3.0,-0.7871508835390414,0.09483388379643863,1.7201973887133937,1.0,0.4429289286122132,0.0,3.0,1.0,4.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,HH1200,-0.3102198150017173,False
Y9S0MSFYTB,96K6SV6NW1,0.0,3.6489526247414017,3.0,-1.3972195603916242,0.5206369802440812,-0.3531041798622373,1.0,0.06567748333459966,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,4.0,3.0,4.0,1.0,HH1201,-0.12736477585807587,True
DGBGJBSLDO,,0.0,6.188150215635991,3.0,0.32731962695640004,-0.34059605105182755,1.3364866445766979,5.0,0.4797340865019898,4.0,5.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,1.0,HH1202,-0.6967729616596032,False
6J3DXT3P6W,,0.0,5.491517006226808,0.0,0.7946544404326524,-1.6355158591350651,-0.6355759099620066,5.0,0.5812258214792457,1.0,5.0,2.0,4.0,1.0,4.0,5.0,0.0,1.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,HH1203,-1.0962167391154667,False
YU4EPE3CMQ,,0.0,5.000933997535738,3.0,-0.4160199059340583,-1.1801076737062588,1.075215566002195,1.0,0.1463941186165647,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,6.0,0.0,4.0,0.0,HH1204,0.03605062490089414,True
GZW7ZSXG97,,1.0,3.108640852984813,2.0,0.7112743815332743,-1.0089060644848582,0.15544131172595987,1.0,2.8379620453609533,0.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,1.0,0.0,3.0,4.0,5.0,0.0,HH1205,-1.4221370231132437,True
CFO5A0NORW,,1.0,5.453654459316379,2.0,-0.04053800101121045,0.8826825275652164,0.8499841796809141,4.0,2.394732992255212,0.0,2.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,2.0,5.0,2.0,HH1206,-0.2726030384435309,False
CUHBWK6NUT,,0.0,4.627663784078465,2.0,-1.7044556341312864,0.8409978221767309,0.2878956006191771,1.0,0.08573151859544204,2.0,5.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,HH1207,-1.4312573398970476,True
CP7P5H93R8,,1.0,5.2312607063973795,0.0,0.5837534853605787,0.5379786625406529,1.3831596045362031,5.0,2.3234759598726265,4.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,3.0,HH1208,-0.7377317149878267,False
UQPC3V03K5,,0.0,3.5863066034632713,0.0,-1.007587834647137,-0.8869519229272012,1.0869205464942575,1.0,0.9589212376622538,2.0,1.0,3.0,4.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,5.0,1.0,HH1209,1.855736367765228,True
9GPV7VX0V8,,1.0,4.415949452373185,0.0,0.7251851096847165,-0.6959516347418628,-1.9145219761379384,1.0,2.2827594593397937,5.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,HH1210,1.0177776136363799,True
8E78TIXP5I,,1.0,4.893557467935547,3.0,0.9467189336983024,0.8970693509727643,-0.6446621939110886,4.0,0.9275594793507832,4.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,HH1211,1.1773439139981907,True
RFJUFR8CA3,,0.0,6.376202709720713,2.0,0.5067328894177603,1.1439201411373665,-0.6476334229533395,2.0,0.9110139072002976,1.0,4.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,2.0,HH1212,-1.2925892640746284,False
EDW8C087RB,,0.0,4.574881363265272,2.0,1.6449492394120058,0.28377644549647824,0.5867015458337761,5.0,0.07261777149869153,5.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,6.0,6.0,0.0,1.0,HH1213,0.19293730235459122,True
4OF8AMVXK7,,0.0,3.092418145470817,1.0,0.5131101299443802,0.6520831310590229,-0.13302629679641575,1.0,0.7037692263395066,0.0,4.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,4.0,0.0,HH1214,-0.7085715497190426,True
JYC2H3UDKS,,1.0,5.282737054016841,0.0,0.3260095229121064,1.5538183798280711,0.3355934317081739,3.0,2.190079401665177,5.0,2.0,0.0,2.0,1.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,HH1215,0.18171585969824772,False
K7MPZJMV3C,,0.0,6.495253810352379,3.0,0.5165187832725062,0.9409436517732772,-1.0635930828973743,2.0,0.2884220458104737,1.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,HH1216,-1.1409525432461352,False
KX0HH0X39U,,0.0,4.7024018026187155,0.0,0.16197185453128088,1.6984336914293896,1.1624379226024424,4.0,0.9304228487577026,6.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,HH1217,1.3827863682631163,True
GWC3XS6ISH,,0.0,4.253885989159665,1.0,1.9142762170215872,-0.2489234113390404,-0.20878042077872774,2.0,0.3064688340457201,2.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,2.0,3.0,5.0,3.0,4.0,1.0,HH1218,-0.013955786023863983,True
0G6FLGMLP0,,0.0,5.32244389941729,1.0,0.6852089779339632,-0.4934352446604969,0.996552880666021,2.0,0.1504767236667408,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,HH1219,0.026574525563876707,False
TTA3DM33BF,4DM928ZP80,1.0,3.5917314072276354,3.0,2.6714636073399225,1.1103788458936197,0.470933475772948,5.0,3.9381864764676426,5.0,2.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,HH1220,1.3401306989237323,True
I6X0RK6DUU,6K1YGY58DT,1.0,5.146043409853426,3.0,-1.261583166716562,-0.04255559842811691,-0.7888488210197496,2.0,0.3967927322035736,6.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,2.0,1.0,HH1221,0.665357478106246,False
TJSK8WKO5B,A0P2JJFG5P,0.0,4.845121190004772,2.0,0.06337552323699824,-0.2637329189152909,-0.9004927766434417,2.0,0.13710875493696695,3.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,HH1222,-1.0421322013328118,True
2KQZB60EKZ,,1.0,4.742249246060745,0.0,-0.6122508875465347,2.3317099380619397,-1.5506351513811352,3.0,2.6654213107546383,4.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,6.0,5.0,4.0,3.0,HH1223,0.28446494045039306,True
FHM0QJR5LZ,2F9U2QA9IA,0.0,4.792235739770237,3.0,0.7064355986514393,0.13427300706294107,-1.1885224810606898,2.0,0.40680568136173545,1.0,1.0,0.0,3.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,HH1224,0.39039968435290834,True
MSZ6MBE3XN,,0.0,4.3252659791776855,2.0,-0.14906750696995313,-1.1002832045432491,0.04625469514873111,4.0,0.6611942707308527,1.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,0.0,HH1225,-0.3462914177737322,True
Z1CFX8M6NX,,0.0,4.483827552276863,2.0,0.32145090743268456,-0.35315313106608576,-0.2447022212277025,5.0,0.993816093823484,0.0,3.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,3.0,2.0,HH1226,-1.321617329635154,True
3O5EMXXY2P,,0.0,4.257235602319014,0.0,-0.3426703742415048,-0.9949698397846352,0.3237609150352315,4.0,0.5162198375166953,4.0,3.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,2.0,0.0,HH1227,1.3997513512453508,True
7J6GY1TW26,,1.0,5.266105374559456,1.0,0.3457258554977247,-1.243776667347018,0.5815305844690024,2.0,1.2552298922668874,3.0,4.0,3.0,4.0,0.0,2.0,6.0,0.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,HH1228,0.3084281830592732,False
9ORXXNFWIE,,0.0,5.069558850835597,0.0,-0.4682802771998633,-0.3254702648651741,-0.011693058418917908,1.0,0.3766341429395525,6.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,HH1229,1.1990886321809102,True
QMGD07W0L7,,1.0,4.5139597880746285,0.0,0.2918916161538617,-0.2078438307517937,1.9005152201640896,5.0,0.8407558353854372,2.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,3.0,6.0,6.0,1.0,0.0,HH1230,1.721621136890011,True
KRBP64AZF9,,0.0,5.524489031828836,0.0,0.4650507698531623,0.6164678479927068,1.5096068246502412,4.0,0.3124543418187445,6.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,1.0,HH1231,-0.1267023587533771,False
POY3PKWJJV,,0.0,5.4730707389662925,2.0,0.12497494456993527,1.4852755904700636,1.062527587700253,4.0,0.9833279556704848,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,6.0,0.0,3.0,HH1232,0.29394012147422965,False
KY9WWUZK2Y,,0.0,6.762343119538333,0.0,0.5599335473853763,-0.6047641115313411,-2.680190050625013,2.0,0.7069467213709759,1.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,HH1233,-1.0345204799730097,False
I3VLDC2QPH,,0.0,5.899112308481341,0.0,0.6786236141635721,-1.653280801407408,-1.4928581967595165,5.0,0.6033385783125487,2.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,5.0,4.0,1.0,HH1234,0.9976539072850616,False
A45OPIMS9D,,0.0,4.981567700639364,0.0,-0.4045546255651797,0.41844917217051,2.7504143653372757,1.0,0.7063945472101492,5.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,HH1235,-0.31901434260894806,True
YD9730PFWU,,1.0,3.9495947838282968,3.0,0.6692442547119919,-1.696351789453402,1.5735440844765332,3.0,4.938966134615216,2.0,1.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,4.0,6.0,1.0,2.0,HH1236,-0.521265725859278,True
PM93FGDK99,,0.0,5.255166549152448,1.0,0.4938224969448551,-0.2338368886937624,0.11967021910912708,5.0,0.08776224526359555,1.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,HH1237,-0.9670686164244447,False
U7413JETR2,,0.0,3.812907528081739,3.0,1.2209396499642169,-0.7228124876874681,0.2730636808809408,5.0,0.8957326579910712,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,HH1238,1.2155483165452023,True
J9IVS9Y64U,,1.0,5.659357159496842,2.0,0.10368793762459684,-0.16253494112939293,-0.6364715259096402,2.0,5.554839715814222,5.0,0.0,2.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,0.0,HH1239,1.572818143448275,False
282L20G0IB,,1.0,4.6863571331044565,2.0,0.6975646496174545,-0.4308318553060268,-1.6727474842986012,3.0,3.419082608222708,5.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,0.0,1.0,HH1240,1.1606705628863372,True
MNJP936XLO,,0.0,6.217696973455748,1.0,-0.6695911465691408,0.009921637327739386,-0.6743252652860847,2.0,0.29271960014189424,3.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,2.0,HH1241,-0.5176693609217853,False
0YUM60GMXQ,DPU607W044,0.0,3.9125344871753818,1.0,-1.2909108938927436,0.4700077737417711,1.0582365788751134,5.0,0.04465338749466996,1.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,HH1242,-0.35898981753345266,True
8YAND4VTWJ,,0.0,4.9484610575697925,0.0,0.1948612951330835,-1.2281514261101405,-1.6658549604870962,3.0,0.5907123314207584,1.0,4.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,5.0,2.0,0.0,3.0,5.0,3.0,2.0,HH1243,-1.5149922651452332,True
1R09KL0D3O,,1.0,5.206129799371459,0.0,0.19422520630992698,-2.7309982301791638,1.0274500436285972,3.0,3.1822822816904197,2.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,HH1244,-0.2757375117844978,False
TTINHZME1R,,0.0,4.3734729550521365,1.0,-0.6748269097045134,0.3110759297917685,0.8210724142240804,3.0,0.3562229008710731,2.0,4.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,HH1245,-0.6380102140894974,True
OT86YLB461,,1.0,6.392166800102057,3.0,-1.9970334429329613,0.4845410578102754,-0.327902843515924,4.0,0.33042087719157576,4.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,HH1246,1.0525078671644845,False
F2K86J10A8,,0.0,7.8257705005581855,0.0,2.4057706086921167,-0.2558689540974615,-0.561208971088854,2.0,0.2653371109475444,6.0,0.0,3.0,3.0,1.0,3.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,2.0,HH1247,1.3732828937055086,False
ASVUUFPQWQ,Z1SALKSYCL,0.0,6.033557277018688,0.0,0.6200784629479711,-0.7635210786182177,-0.8480519238639201,1.0,0.17662070719776998,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0,1.0,HH1248,0.11263223776371713,False
KKOJS502JD,,0.0,4.191352160681124,0.0,0.3772981632852988,-0.3534634496162708,-1.2279438545701886,1.0,0.2793776463066999,5.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,HH1249,1.460573425551984,True
XDVGNBJTDP,,0.0,3.9098724994704668,3.0,1.5525031950547303,0.9853637785221472,-0.6800284307948194,3.0,0.5846474216941038,4.0,3.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,3.0,HH1250,0.8350148019310333,True
7AHDKA5LIS,,0.0,4.689332412534425,3.0,-1.4655271204334124,2.0035877517396483,0.9341333051375248,1.0,0.022176245370642892,6.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,5.0,3.0,3.0,HH1251,-0.25703309480605185,True
TMW6GWCVFB,,0.0,4.836737149570657,0.0,0.3644940410699924,0.142799740263807,-0.08536533121370217,4.0,0.622659127696359,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,HH1252,-0.36528803798094045,True
VSQ4LL6Q2G,D5564MTGKD,0.0,4.53965868689888,2.0,-0.01552260595851709,0.3458914825960381,-0.6074674996602992,3.0,0.3424270621822263,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,HH1253,-0.42135658432298767,True
E3WSITVFTW,,1.0,3.6658588404093986,1.0,1.19856239254142,1.1226363236413528,-0.5700142714843838,2.0,0.6574131435987829,0.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,6.0,3.0,0.0,HH1254,-1.7702220916766247,True
VYDKKYCSD0,,0.0,5.515452211539235,1.0,-0.4178135534244185,-0.455788021908632,1.1554375510699122,4.0,0.392867652886214,6.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,HH1255,1.789417656171289,False
VN1QNK3PU0,,1.0,4.51005467542959,2.0,-1.6951625124061231,-0.7759872946054268,-1.6881010235503255,1.0,4.8241212132333136,6.0,3.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,HH1256,1.8613989049546482,True
DAO04PVPVQ,,0.0,5.303283758869701,1.0,0.8210743567369998,1.3420547920814765,0.8331784374334181,5.0,0.99500686386822,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,6.0,4.0,3.0,HH1257,1.2117954971006928,False
TYTJH91BZT,,0.0,7.452996395793423,3.0,-1.7736727728128168,0.07522041481193509,1.5076263103327447,4.0,0.6472995633702459,0.0,4.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,6.0,5.0,1.0,HH1258,-1.0227218924942456,False
6GE8PKVXA1,1Z2WUHPW6Y,1.0,3.1263656607611314,2.0,-1.059450366018304,-1.510304241757744,1.9043989411303508,2.0,5.832489872777514,0.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,4.0,1.0,HH1259,-0.633982508830785,True
3HK3CO8P6K,,0.0,4.9318913096860895,0.0,0.7284531648427041,-0.09158742611955874,1.4181432048783813,3.0,0.46082972864548993,2.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,1.0,6.0,4.0,2.0,2.0,HH1260,-0.4814881854118944,True
5XFRL4GH88,,1.0,5.057227014407167,2.0,1.1591846484149788,-1.2788893929166778,0.6705791094825265,2.0,2.68939942697698,6.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,HH1261,1.7407640930486186,True
82J7X67U9Y,,0.0,5.004421279633485,1.0,0.2815538630859726,-0.21961861727752527,-0.21547977321146344,5.0,0.2474107423201971,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,4.0,3.0,1.0,HH1262,-0.24592315073689738,True
HIW4P027CC,,1.0,4.93464096590878,2.0,-0.3945144124018533,0.20625645007507107,-0.19856493542402065,5.0,2.64865554990745,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,2.0,HH1263,0.15218313891201884,True
L0K60KZERO,H04ZBY0CB4,1.0,5.233836059785358,0.0,-1.9853501270654936,0.2331690531891168,0.863469668292534,3.0,5.585052781983892,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,HH1264,-1.2568175856157415,False
JN3L5OCNCR,91697U74XT,1.0,3.860800140025538,0.0,-0.44234222852747945,0.21551690596773945,-0.21860400332907315,3.0,1.1074187002596734,6.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,HH1265,0.05294903571378925,True
C9DX9M27NH,,0.0,4.9896001308854725,1.0,-0.9395880953067812,-0.5119232731772938,-0.7260090623288059,3.0,0.34391352673781805,0.0,4.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,0.0,2.0,0.0,HH1266,-1.4754680933838213,True
WSMPKG0W3T,,1.0,4.479060603326301,1.0,-0.3203176746376846,0.20160989003026186,0.8744863860227807,5.0,2.524200801844672,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,HH1267,0.14434503744593818,True
SJDA8E1X3D,,0.0,3.910778790100901,2.0,-0.9223165962915232,-0.2278685458714733,1.086974007411564,2.0,0.6207994961384679,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,6.0,2.0,2.0,HH1268,0.4954221392962336,True
